wave,flux,uncertainty
1.3150362,7.097339e-13,1.9527508e-14
1.3159482,6.6438e-13,1.816781e-14
1.3168619,6.514967e-13,1.7224412e-14
1.3177774,7.297431e-13,1.7029755e-14
1.3186945,7.203718e-13,1.7301488e-14
1.3196132,6.671922e-13,1.7733934e-14
1.3205336,5.8671693e-13,1.8264244e-14
1.3214557,6.38704e-13,1.8715505e-14
1.3223795,5.279165e-13,1.8500922e-14
1.323305,4.566286e-13,1.7930768e-14
1.3242322,4.5484515e-13,1.6525535e-14
1.325161,4.0870513e-13,1.4373705e-14
1.3260916,3.8601896e-13,1.3376448e-14
1.3270239,3.1073085e-13,1.16983034e-14
1.3279579,2.679717e-13,1.088979e-14
1.3288934,2.1592053e-13,1.095418e-14
1.3298308,1.5259277e-13,1.0959351e-14
1.3307698,9.426114e-14,1.0827082e-14
1.3317107,7.834563e-14,1.075158e-14
1.3326532,5.5373363e-14,1.0344853e-14
1.3335974,6.5886634e-14,9.397821e-15
1.3345432,5.3324766e-14,8.085478e-15
1.335491,5.0977123e-14,7.8651846e-15
1.3364403,4.1327686e-14,7.282147e-15
1.3373914,4.417301e-14,7.612068e-15
1.3383442,3.0583666e-14,8.498965e-15
1.3392988,3.2391285e-14,9.705449e-15
1.340255,5.795442e-15,1.0137822e-14
1.3412131,4.7306953e-14,1.0535812e-14
1.3421729,-4.5093165e-16,1.1011223e-14
1.3431344,2.393486e-14,1.0160405e-14
1.3440976,3.3074444e-14,1.0124201e-14
1.3450625,2.988481e-14,1.003421e-14
1.346029,4.9196377e-15,9.620791e-15
1.3469975,3.6787607e-15,9.5182956e-15
1.3479676,-3.9236747e-15,1.1299967e-14
1.3489393,-1.8297446e-14,1.26414695e-14
1.3499129,3.507832e-14,1.486935e-14
1.3508881,1.5108665e-13,1.8705932e-14
1.3518652,6.405058e-14,2.5184427e-14
1.3528439,8.932278e-14,3.0823038e-14
1.3538243,-2.0125396e-14,3.581282e-14
1.3548064,3.1369035e-14,4.3954467e-14
1.3557904,-1.8067926e-14,5.0307133e-14
1.3567759,1.8662096e-14,5.6951026e-14
1.3577632,-2.3623356e-13,8.0899155e-14
1.3587523,-2.6594804e-13,1.2381692e-13
1.359743,-5.9547885e-13,1.11870826e-13
1.3607354,-1.0093062e-13,1.2122273e-13
1.3617296,-1.8791858e-13,1.394042e-13
1.3627255,-2.9195608e-13,1.1273123e-13
1.3637232,1.0357698e-13,1.2954994e-13
1.3647225,1.5399376e-13,1.4243225e-13
1.3657235,7.509732e-13,1.1905708e-13
1.3667263,-4.2021207e-15,1.2872949e-13
1.3677306,2.7811585e-13,1.5855032e-13
1.3687369,2.7581827e-14,1.5287782e-13
1.3697448,3.822446e-13,1.4566394e-13
1.3707544,4.492375e-13,1.12581467e-13
1.3717657,6.745285e-14,7.6550894e-14
1.3727788,1.8190722e-13,5.4943104e-14
1.3737936,2.4072163e-14,4.5245e-14
1.37481,3.694712e-14,3.7058915e-14
1.3758281,1.0848296e-13,3.1798826e-14
1.3768481,4.2000962e-14,3.0526603e-14
1.3778696,2.958406e-14,3.2049264e-14
1.378893,-1.842013e-13,4.203311e-14
1.379918,-9.05662e-15,5.5487045e-14
1.3809447,-1.6605686e-14,9.049988e-14
1.3819731,5.16432e-15,1.2399351e-13
1.3830034,-1.4402761e-13,1.5770001e-13
1.3840351,3.234537e-14,1.0505631e-13
1.3850688,9.163196e-14,9.294407e-14
1.386104,1.6693183e-13,8.760202e-14
1.3871409,-2.7597626e-13,5.4993357e-14
1.3881795,9.153184e-15,4.3430835e-14
1.38922,-1.24199865e-14,3.6261152e-14
1.3902621,5.8761515e-14,3.4733697e-14
1.3913058,9.7936436e-14,3.5214117e-14
1.3923514,-6.309719e-15,4.30101e-14
1.3933986,6.994177e-14,4.9501463e-14
1.3944476,4.5979773e-15,4.9648704e-14
1.3954982,-6.420087e-14,4.7318042e-14
1.3965505,2.1065625e-13,4.7548123e-14
1.3976045,-1.2259972e-13,5.174081e-14
1.3986602,-1.9800389e-13,6.167397e-14
1.3997176,1.5188106e-13,7.2959745e-14
1.4007767,3.0262316e-13,6.9780146e-14
1.4018376,-5.685793e-14,6.886605e-14
1.4029001,-7.4422144e-14,6.084554e-14
1.4039643,2.907305e-14,5.5571823e-14
1.4050301,1.405898e-13,5.3583667e-14
1.4060979,3.6350063e-14,5.844176e-14
1.4071672,4.619957e-14,5.2045628e-14
1.4082382,-7.836308e-14,5.1134285e-14
1.4093109,1.395815e-13,5.226714e-14
1.4103854,-6.9797765e-14,4.925055e-14
1.4114615,1.4716299e-13,4.591594e-14
1.4125392,1.3149223e-13,4.7699227e-14
1.4136188,4.9897288e-14,4.5096522e-14
1.4146999,-1.0866202e-14,4.634559e-14
1.4157828,1.657693e-14,4.5613405e-14
1.4168674,1.6526769e-13,4.4172155e-14
1.4179537,-8.146199e-14,4.4877794e-14
1.4190418,7.45606e-14,3.8088564e-14
1.4201313,-2.7651021e-14,3.3996467e-14
1.4212227,4.229119e-14,2.6024859e-14
1.4223157,-1.6236099e-14,1.993657e-14
1.4234105,3.9518075e-14,1.6941826e-14
1.4245069,1.9240677e-14,1.5337944e-14
1.425605,-3.5094804e-14,1.7216455e-14
1.4267049,1.5450211e-14,1.8623564e-14
1.4278065,7.2552106e-14,1.8852822e-14
1.4289095,-4.5103525e-16,1.9583419e-14
1.4300145,1.6850715e-13,2.0251763e-14
1.4311211,6.7880746e-14,2.0774127e-14
1.4322293,2.953628e-14,2.3155612e-14
1.4333392,5.851087e-14,2.5208371e-14
1.434451,6.1838474e-14,2.6120458e-14
1.4355643,6.914392e-14,2.7282086e-14
1.4366792,-1.4850585e-14,2.7108893e-14
1.437796,1.9788604e-14,2.5866101e-14
1.4389143,1.3378472e-14,2.3014895e-14
1.4400345,-6.010378e-15,1.922829e-14
1.4411563,1.2845981e-14,1.5143623e-14
1.4422797,5.76229e-14,1.2096488e-14
1.4434048,5.5752854e-14,1.0948744e-14
1.4445317,4.5433292e-14,1.01830055e-14
1.4456601,3.5496844e-14,8.920279e-15
1.4467903,6.53432e-14,1.0162903e-14
1.4479221,1.3481756e-14,1.4904725e-14
1.4490557,8.401778e-14,2.1435975e-14
1.4501909,5.650295e-14,2.4914917e-14
1.4513278,1.704846e-13,2.8196844e-14
1.4524664,6.685638e-14,2.8952874e-14
1.4536067,8.2516025e-14,2.7432407e-14
1.4547486,9.811522e-14,2.5140653e-14
1.4558923,1.2283572e-13,2.2525857e-14
1.4570376,9.1943326e-14,2.099536e-14
1.4581846,5.692944e-14,2.0731897e-14
1.4593332,1.0967912e-13,2.0685004e-14
1.4604836,1.2587282e-13,2.0837127e-14
1.4616356,7.93785e-14,2.09726e-14
1.4627893,1.7393202e-13,1.9659811e-14
1.4639447,1.0508813e-13,1.8762095e-14
1.4651017,1.6275895e-13,1.8150574e-14
1.4662604,1.362864e-13,1.7217712e-14
1.4674209,1.1549914e-13,1.8031178e-14
1.4685829,1.1735543e-13,2.0050857e-14
1.4697467,9.885493e-14,2.1802469e-14
1.4709121,1.5403606e-13,2.2801637e-14
1.4720792,1.2769674e-13,2.2096242e-14
1.473248,6.1144815e-14,1.9716764e-14
1.4744184,1.1468696e-13,1.8920561e-14
1.4755906,1.5596531e-13,1.874569e-14
1.4767643,1.0346803e-13,1.9769959e-14
1.4779398,1.006825e-13,2.1943552e-14
1.4791169,1.1597765e-13,2.3799485e-14
1.4802957,1.2135353e-13,2.6018364e-14
1.4814762,7.751113e-14,2.5845657e-14
1.4826583,1.4024232e-13,2.515246e-14
1.4838421,1.4051232e-13,2.451352e-14
1.4850277,1.9715993e-13,2.423968e-14
1.4862148,1.3496796e-13,2.5514508e-14
1.4874036,1.8488873e-13,2.5273117e-14
1.488594,9.634356e-14,2.5232414e-14
1.4897863,2.5124792e-13,2.4000421e-14
1.49098,1.6815771e-13,2.2941176e-14
1.4921756,1.7055755e-13,2.0937804e-14
1.4933727,2.0090926e-13,1.872426e-14
1.4945714,2.385303e-13,1.6246026e-14
1.495772,2.105784e-13,1.337095e-14
1.4969741,2.185887e-13,1.1437417e-14
1.4981779,2.3881897e-13,1.012683e-14
1.4993834,2.5403998e-13,8.880697e-15
1.5005906,2.6569374e-13,9.4166135e-15
1.5017993,2.5836985e-13,1.4033023e-14
1.5030098,2.611703e-13,2.1188123e-14
1.5042219,2.1237165e-13,2.6325928e-14
1.5054357,2.2148517e-13,3.002659e-14
1.5066512,2.7643735e-13,3.2044456e-14
1.5078683,3.120111e-13,3.228978e-14
1.509087,2.9384072e-13,3.0206574e-14
1.5103074,2.695248e-13,2.6256732e-14
1.5115294,3.100757e-13,2.121478e-14
1.5127534,2.839254e-13,1.5671414e-14
1.5139787,3.441776e-13,1.2045069e-14
1.5152057,3.6293397e-13,1.0956877e-14
1.5164344,3.2845103e-13,1.16838446e-14
1.5176648,3.0178366e-13,1.2508906e-14
1.5188968,3.3639492e-13,1.3455039e-14
1.5201305,3.683267e-13,1.5136763e-14
1.5213659,3.9254258e-13,1.8460485e-14
1.5226029,3.9232845e-13,2.0429884e-14
1.5238416,4.342088e-13,2.1967718e-14
1.5250819,4.5305312e-13,2.2859386e-14
1.5263238,4.7604406e-13,2.3592194e-14
1.5275675,4.3000548e-13,2.2573835e-14
1.5288126,4.805766e-13,2.1437926e-14
1.5300597,5.3619885e-13,2.1850724e-14
1.5313082,6.3097775e-13,2.2211133e-14
1.5325584,5.903675e-13,2.3177645e-14
1.5338104,5.7121197e-13,2.3886932e-14
1.5350639,6.087365e-13,2.3670603e-14
1.536319,6.246244e-13,2.2628048e-14
1.5375758,6.4243733e-13,2.1136701e-14
1.5388343,6.7368837e-13,1.998459e-14
1.5400945,7.0335594e-13,1.943359e-14
1.5413562,7.1202245e-13,1.9836846e-14
1.5426197,7.751711e-13,2.0922068e-14
1.5438848,7.1597383e-13,2.1131612e-14
1.5451515,7.2626464e-13,2.0651988e-14
1.54642,8.105316e-13,1.959962e-14
1.5476899,8.446385e-13,1.8115832e-14
1.5489615,8.9348255e-13,1.7028122e-14
1.5502349,8.9387444e-13,1.610811e-14
1.5515099,9.489184e-13,1.7409648e-14
1.5527865,9.193152e-13,1.8679777e-14
1.5540646,1.0117446e-12,1.9953206e-14
1.5553446,9.80554e-13,2.0485038e-14
1.5566261,9.624862e-13,2.078605e-14
1.5579093,9.65639e-13,2.052075e-14
1.5591941,1.0505427e-12,2.0531252e-14
1.5604806,9.983372e-13,2.0192112e-14
1.5617687,1.0395448e-12,2.0301823e-14
1.5630584,1.109321e-12,2.1775979e-14
1.5643498,1.0838846e-12,2.2105646e-14
1.5656428,1.1130373e-12,2.2333597e-14
1.5669374,1.1541663e-12,2.1932924e-14
1.5682338,1.2087349e-12,2.1650753e-14
1.5695317,1.2776704e-12,2.0378425e-14
1.5708313,1.3007157e-12,2.0389504e-14
1.5721326,1.2596504e-12,1.6478238e-14
1.5734354,1.3336373e-12,1.5339745e-14
1.5747399,1.36638e-12,1.461106e-14
1.5760461,1.410326e-12,1.4453189e-14
1.577354,1.3820201e-12,1.4040923e-14
1.5786632,1.3871759e-12,1.4877912e-14
1.5799743,1.4170855e-12,1.9213055e-14
1.581287,1.3261673e-12,2.4449301e-14
1.5826013,1.4148084e-12,2.820611e-14
1.5839173,1.4360095e-12,3.089103e-14
1.585235,1.4540201e-12,3.2322428e-14
1.586554,1.470725e-12,3.222542e-14
1.587875,1.4044642e-12,2.9166624e-14
1.5891975,1.2005365e-12,2.4437805e-14
1.5905216,1.2328876e-12,1.9854247e-14
1.5918474,1.311052e-12,1.6233776e-14
1.5931748,1.2221735e-12,1.4184444e-14
1.5945038,1.1915039e-12,1.4138511e-14
1.5958345,1.1562363e-12,1.438346e-14
1.5971667,1.077134e-12,1.4654463e-14
1.5985006,1.0004974e-12,1.541802e-14
1.5998361,9.383925e-13,1.8221832e-14
1.6011733,8.1487605e-13,2.0916676e-14
1.6025121,7.087208e-13,2.2208028e-14
1.6038525,6.8669473e-13,2.371184e-14
1.6051947,6.209477e-13,2.4216047e-14
1.6065383,5.456291e-13,2.403496e-14
1.6078836,5.3168787e-13,2.2855414e-14
1.6092305,4.6012966e-13,2.238201e-14
1.6105791,4.1541323e-13,2.2858356e-14
1.6119293,4.139935e-13,2.295347e-14
1.6132811,2.9948009e-13,2.3269283e-14
1.6146345,2.5981593e-13,2.6106633e-14
1.6159897,1.9658832e-13,2.2304758e-14
1.6173463,1.903355e-13,2.0422256e-14
1.6187046,2.2840703e-13,1.876046e-14
1.6200645,2.340911e-13,1.7859139e-14
1.6214261,1.5074866e-13,1.853158e-14
1.6227893,2.0204284e-13,1.9656462e-14
1.6241541,1.5580241e-13,2.0100637e-14
1.6255205,1.5113083e-13,1.9612662e-14
1.6268886,1.5648516e-13,1.8140886e-14
1.6282582,1.4306447e-13,1.6389611e-14
1.6296295,1.0785044e-13,1.4824622e-14
1.6310024,1.0169732e-13,1.3622636e-14
1.6323769,1.0368883e-13,1.4588077e-14
1.6337531,9.2289674e-14,1.5848986e-14
1.6351309,1.6698668e-13,1.7209146e-14
1.6365101,1.12392477e-13,1.759247e-14
1.6378912,1.7974924e-13,1.7833789e-14
1.6392739,1.6169803e-13,1.7154372e-14
1.640658,1.7529856e-13,1.6993727e-14
1.642044,1.579346e-13,1.7026675e-14
1.6434314,1.6535532e-13,1.7126918e-14
1.6448205,1.4567714e-13,1.7894715e-14
1.6462111,1.5249817e-13,1.9096808e-14
1.6476035,1.3128031e-13,1.9791621e-14
1.6489973,1.4170877e-13,1.9837547e-14
1.650393,1.6958715e-13,1.9461912e-14
1.65179,1.9376903e-13,1.8206216e-14
1.6531888,2.1706893e-13,1.7243516e-14
1.6545893,2.004771e-13,1.533375e-14
1.6559912,1.3823296e-13,1.3462838e-14
1.6573948,1.4646998e-13,1.1512343e-14
1.6588,1.4776037e-13,1.0262056e-14
1.6602068,1.6470996e-13,9.2592e-15
1.6616153,1.7426627e-13,8.485775e-15
1.6630251,1.8516373e-13,7.911858e-15
1.6644369,1.6188663e-13,1.0200702e-14
1.6658502,1.2929233e-13,1.542598e-14
1.667265,7.118435e-14,2.0137355e-14
1.6686815,1.1254648e-13,2.369343e-14
1.6700996,8.881302e-14,2.559671e-14
1.6715193,6.1520396e-14,2.609927e-14
1.6729406,7.813438e-14,2.5358106e-14
1.6743635,1.7685402e-14,2.2493309e-14
1.6757879,6.800824e-14,1.843941e-14
1.677214,7.87651e-14,1.36763735e-14
1.6786418,1.1526518e-13,1.0260807e-14
1.6800711,1.3618615e-13,9.002113e-15
1.6815021,1.2903883e-13,9.0478315e-15
1.6829345,1.5875165e-13,9.4113865e-15
1.6843687,1.8675592e-13,1.0326673e-14
1.6858045,1.8336027e-13,1.2657007e-14
1.6872418,1.8778807e-13,1.5817129e-14
1.6886806,1.7510075e-13,1.7659546e-14
1.6901213,1.152833e-13,1.8964754e-14
1.6915635,1.7905785e-13,1.9820625e-14
1.6930072,1.1782163e-13,2.0121932e-14
1.6944525,1.2391985e-13,1.871138e-14
1.6958994,9.256013e-14,1.8014432e-14
1.697348,1.673499e-13,1.8140496e-14
1.6987983,1.2458704e-13,1.8566693e-14
1.70025,1.4121981e-13,1.9315954e-14
1.7017033,7.6919475e-14,1.9225972e-14
1.7031583,1.4106773e-13,1.8891674e-14
1.7046146,6.315103e-14,1.77915e-14
1.7060728,8.4026976e-14,1.6585691e-14
1.7075326,7.9588666e-14,1.5540325e-14
1.7089939,6.3107803e-14,1.5992646e-14
1.7104568,9.845839e-14,1.7011473e-14
1.7119213,1.3629118e-13,1.7493756e-14
1.7133875,5.503578e-14,1.7455638e-14
1.7148553,1.3754709e-13,1.6400735e-14
1.7163244,1.6020842e-13,1.4743644e-14
1.7177954,1.8187459e-13,1.3507906e-14
1.7192677,1.4095132e-13,1.205561e-14
1.720742,1.8502032e-13,1.2503007e-14
1.7222176,1.6536604e-13,1.3944568e-14
1.7236949,1.5639722e-13,1.4837757e-14
1.7251736,1.7980655e-13,1.5125557e-14
1.726654,1.7402067e-13,1.4855484e-14
1.7281362,1.773565e-13,1.41212945e-14
1.72962,1.46606e-13,1.349132e-14
1.7311051,8.88325e-14,1.3095336e-14
1.7325917,1.02837945e-13,1.3368457e-14
1.7340803,1.2240111e-13,1.4612653e-14
1.7355703,1.1886287e-13,1.5900796e-14
1.7370617,7.932382e-14,1.5918041e-14
1.7385548,1.2131023e-13,1.6204687e-14
1.7400496,8.7379505e-14,1.6649222e-14
1.741546,1.0991831e-13,1.7192875e-14
1.7430439,9.249258e-14,1.677435e-14
1.7445433,1.3201771e-13,1.6441257e-14
1.7460445,5.748796e-14,1.5421146e-14
1.7475473,1.4258885e-13,1.495197e-14
1.7490516,1.5505917e-13,1.36491245e-14
1.7505572,1.518957e-13,1.21927614e-14
1.7520647,1.2621847e-13,1.0811832e-14
1.7535738,1.2654835e-13,9.726302e-15
1.7550844,1.420772e-13,8.718228e-15
1.7565964,1.483844e-13,7.694531e-15
1.7581104,1.543073e-13,6.860746e-15
1.7596256,1.5637311e-13,8.860144e-15
1.7611426,1.2378916e-13,1.3560377e-14
1.762661,1.11783324e-13,1.7998547e-14
1.764181,1.7578899e-13,2.1562997e-14
1.7657027,1.4857396e-13,2.3054363e-14
1.767226,1.036365e-13,2.3422807e-14
1.7687508,1.1162714e-13,2.2265096e-14
1.7702771,1.4427648e-13,1.9289114e-14
1.771805,1.05669325e-13,1.4958151e-14
1.7733347,7.2655715e-14,1.117022e-14
1.7748659,1.02269545e-13,8.741627e-15
1.7763987,8.8863094e-14,7.709183e-15
1.7779328,1.1743553e-13,7.7804745e-15
1.7794688,1.306159e-13,8.200297e-15
1.7810061,1.0795797e-13,8.827319e-15
1.7825451,1.2509457e-13,1.1516073e-14
1.7840858,1.8419227e-13,1.7950022e-14
1.785628,7.983142e-14,1.761315e-14
1.7871717,1.03622785e-13,1.8704768e-14
1.7887168,1.0543808e-13,1.9308662e-14
1.7902637,1.0388744e-13,1.9225657e-14
1.7918123,6.7127686e-14,1.7500146e-14
1.7933623,1.01796575e-13,1.5934696e-14
1.7949139,9.4029046e-14,1.6743803e-14
1.796467,1.3291268e-13,1.927448e-14
1.7980217,1.4820666e-13,2.3365324e-14
1.799578,1.7159631e-13,2.839201e-14
1.8011359,1.4002609e-13,3.2002067e-14
1.8026953,1.6616564e-13,3.180743e-14
1.8042562,6.031388e-14,2.856854e-14
1.8058189,4.147125e-14,2.3883129e-14
1.8073831,1.0132059e-13,2.3222265e-14
1.8089489,4.98322e-14,2.6032783e-14
1.810516,4.022443e-14,2.927949e-14
1.8120849,1.2193038e-13,3.0948117e-14
1.8136553,2.7757387e-14,3.171088e-14
1.8152274,1.6786781e-13,3.041638e-14
1.8168008,1.3605169e-13,2.868364e-14
1.818376,1.7477748e-13,2.5994742e-14
1.8199525,1.6856412e-13,2.321857e-14
1.8215308,2.3617184e-13,2.3472133e-14
1.8231107,2.2521979e-13,2.4846964e-14
1.824692,1.7044322e-13,2.8241811e-14
1.826275,2.3557808e-13,3.3462365e-14
1.8278594,5.6080042e-14,4.3924394e-14
1.8294455,-4.0163965e-14,5.484005e-14
1.8310332,-6.7966762e-15,6.1675186e-14
1.8326223,1.5655137e-13,7.451931e-14
1.8342131,-5.2214185e-13,9.589438e-14
1.8358053,1.9941908e-13,1.44736e-13
1.8373992,2.0893562e-13,1.9098496e-13
1.8389945,-6.660551e-13,2.34816e-13
1.8405915,5.2327495e-13,1.5105742e-13
1.84219,5.275405e-13,1.3151646e-13
1.8437903,4.668555e-13,8.247841e-14
1.8453918,1.9017326e-13,8.424592e-14
1.8469951,2.6939339e-14,8.746394e-14
1.8485998,3.3041224e-13,1.11085843e-13
1.8502063,5.4898317e-13,1.007793e-13
1.851814,2.655094e-14,1.006859e-13
1.8534235,-1.7703486e-13,1.1373363e-13
1.8550346,-1.5142092e-13,1.3105085e-13
1.856647,1.03141616e-13,1.2679988e-13
1.8582611,-1.4402112e-13,1.0867084e-13
1.8598768,2.1846687e-14,8.663692e-14
1.861494,4.045735e-13,7.574054e-14
1.8631127,9.3535124e-14,5.819099e-14
1.864733,-5.477919e-14,6.0823633e-14
1.866355,2.486323e-13,7.2352084e-14
1.8679783,-1.4451362e-13,1.0524293e-13
1.8696033,1.3013465e-13,2.0272599e-13
1.8712296,-2.5397268e-13,3.4783932e-13
1.8728578,-1.7334075e-13,3.80308e-13
1.8744873,2.1309483e-13,2.420655e-13
1.8761185,2.8693435e-13,1.4478948e-13
1.8777512,3.0677425e-13,7.9023525e-14
1.8793854,1.11877724e-13,5.626731e-14
1.8810211,2.0154337e-13,5.0390495e-14
1.8826582,1.9450525e-13,4.629907e-14
1.884297,2.8352654e-13,4.0648813e-14
1.8859373,2.1032362e-13,3.6549827e-14
1.8875793,1.553916e-13,3.550948e-14
1.8892225,2.0865854e-13,4.0397898e-14
1.8908674,9.834053e-14,4.6140937e-14
1.8925139,1.5314238e-13,4.7573965e-14
1.8941617,3.2943936e-13,4.0775207e-14
1.8958111,1.254741e-13,4.4095753e-14
1.8974621,2.6377286e-13,5.8950274e-14
1.8991146,1.611253e-13,7.3547695e-14
1.9007685,5.723074e-14,1.0323092e-13
1.902424,1.467499e-13,1.3122228e-13
1.9040811,1.6442723e-13,1.3533891e-13
1.9057394,4.6148773e-13,9.772368e-14
1.9073994,4.4282498e-13,8.0309254e-14
1.909061,2.3033824e-13,7.732043e-14
1.9107238,1.8178831e-13,8.097503e-14
1.9123884,8.881378e-14,8.720718e-14
1.9140543,2.7618982e-13,8.013723e-14
1.9157219,3.8126305e-13,5.5909053e-14
1.9173908,3.0546073e-13,4.8006873e-14
1.9190613,2.3253323e-13,4.3643498e-14
1.9207332,2.6727917e-13,4.542546e-14
1.9224067,3.4601212e-13,4.338031e-14
1.9240814,2.8105735e-13,4.116554e-14
1.9257578,3.9651947e-14,4.4126273e-14
1.9274358,2.5594827e-14,4.6725505e-14
1.929115,2.3361779e-13,4.8505494e-14
1.9307959,2.525484e-13,4.160973e-14
1.9324783,1.4175176e-13,3.3024022e-14
1.9341619,8.20832e-15,2.9713214e-14
1.9358473,9.5730905e-14,3.018759e-14
1.937534,2.8191106e-14,3.0348194e-14
1.9392221,9.430122e-14,2.7743458e-14
1.9409118,1.2040583e-13,2.289192e-14
1.9426029,1.7687818e-13,1.9153926e-14
1.9442955,1.01974215e-13,1.69931e-14
1.9459895,9.220868e-14,1.5952505e-14
1.947685,6.8645996e-14,1.6422275e-14
1.9493818,9.085377e-14,1.7115029e-14
1.9510803,7.958243e-14,1.9018829e-14
1.9527801,8.4305515e-14,2.194277e-14
1.9544815,8.937937e-14,2.4752464e-14
1.9561841,2.6015212e-13,3.145847e-14
1.9578882,2.0009467e-13,2.534379e-14
1.9595939,1.5322506e-13,2.3157281e-14
1.961301,1.2805341e-13,2.1765564e-14
1.9630096,6.188644e-14,2.4008854e-14
1.9647195,1.1005908e-13,1.991748e-14
1.9664309,2.083037e-13,1.9187685e-14
1.9681437,1.7833001e-13,1.8247072e-14
1.969858,1.5000592e-13,1.688966e-14
1.9715736,1.4736618e-13,1.6718979e-14
1.9732908,2.2140247e-13,1.6745398e-14
1.9750092,2.4723997e-13,1.6205605e-14
1.9767293,2.1412184e-13,1.750941e-14
1.9784505,2.0789891e-13,1.4652579e-14
1.9801735,1.7639423e-13,1.3655583e-14
1.9818977,1.8629586e-13,1.4623782e-14
1.9836233,1.7629534e-13,1.03534514e-14
1.9853504,2.0902351e-13,9.269297e-15
1.9870789,1.8994235e-13,8.770965e-15
1.9888088,2.1090628e-13,8.615701e-15
1.99054,2.4629e-13,8.323762e-15
1.9922729,2.2984574e-13,8.024773e-15
1.9940069,2.2258337e-13,8.2319405e-15
1.9957424,2.4191532e-13,9.559129e-15
1.9974793,2.3090948e-13,1.342491e-14
1.9992176,2.5400382e-13,1.9222532e-14
2.0009575,2.5283034e-13,2.7025323e-14
2.0026984,2.552373e-13,3.557866e-14
2.004441,3.217513e-13,4.2651975e-14
2.006185,1.5182407e-13,3.940135e-14
2.0079303,2.4382262e-13,3.198805e-14
2.009677,2.4076677e-13,2.5441304e-14
2.011425,2.7857718e-13,2.2649986e-14
2.0131743,3.3186537e-13,2.1861871e-14
2.0149255,3.571169e-13,2.1608132e-14
2.0166776,2.9608087e-13,2.1435446e-14
2.018431,3.5584784e-13,1.9576863e-14
2.0201862,3.3854787e-13,1.7412299e-14
2.0219426,3.968158e-13,1.5596104e-14
2.0237002,3.7248904e-13,1.4922566e-14
2.0254593,3.9350253e-13,1.5285324e-14
2.0272198,3.340308e-13,1.5167875e-14
2.0289817,3.9192233e-13,1.5064212e-14
2.030745,3.5100167e-13,1.4822682e-14
2.0325096,3.9691194e-13,1.4446221e-14
2.0342753,4.0171208e-13,1.3436985e-14
2.0360427,4.341302e-13,1.23709755e-14
2.0378113,4.260702e-13,1.238669e-14
2.0395815,4.837668e-13,1.3774316e-14
2.0413527,4.4299942e-13,1.4414693e-14
2.0431256,4.4062367e-13,1.4586614e-14
2.0448997,4.2962308e-13,1.433475e-14
2.046675,4.3107044e-13,1.3722801e-14
2.0484517,5.181295e-13,1.3478918e-14
2.0502298,5.270731e-13,1.2261695e-14
2.0520093,4.630664e-13,1.1991206e-14
2.0537903,4.951611e-13,1.4859746e-14
2.0555725,4.99063e-13,1.735999e-14
2.0573559,5.4994236e-13,1.9349832e-14
2.059141,5.428117e-13,1.847907e-14
2.060927,5.3562097e-13,1.6659197e-14
2.0627143,5.771569e-13,1.607094e-14
2.0645034,5.706712e-13,1.417362e-14
2.0662935,5.354489e-13,1.2153249e-14
2.068085,5.7780863e-13,1.1334344e-14
2.0698776,5.665569e-13,1.1894981e-14
2.071672,6.1991785e-13,1.3298963e-14
2.0734675,6.1344755e-13,1.41939945e-14
2.075264,5.330804e-13,1.4083639e-14
2.0770624,6.034451e-13,1.372984e-14
2.0788617,5.956643e-13,1.2886562e-14
2.0806623,5.8547573e-13,1.17387645e-14
2.0824645,5.7904685e-13,1.0123703e-14
2.0842679,6.002893e-13,9.454832e-15
2.0860724,5.6177594e-13,9.517921e-15
2.0878782,5.9217014e-13,1.0015171e-14
2.0896857,5.985881e-13,1.0556604e-14
2.0914943,6.094034e-13,1.1127025e-14
2.0933042,5.889318e-13,1.10510805e-14
2.0951152,5.6323983e-13,1.0751924e-14
2.0969276,5.6484624e-13,1.01735145e-14
2.0987415,5.214851e-13,9.281237e-15
2.1005566,5.661049e-13,8.9629494e-15
2.1023731,5.495488e-13,8.5181e-15
2.1041906,5.341279e-13,8.731445e-15
2.1060095,5.224861e-13,9.184192e-15
2.1078296,5.3861803e-13,9.814309e-15
2.109651,5.0077385e-13,1.043152e-14
2.111474,4.614868e-13,1.11081036e-14
2.113298,4.9763796e-13,1.1298568e-14
2.1151235,4.9929283e-13,1.1490913e-14
2.11695,4.8302736e-13,1.1575039e-14
2.118778,5.1383865e-13,1.1785592e-14
2.1206071,4.594398e-13,1.1369533e-14
2.1224375,4.855535e-13,1.1180261e-14
2.1242692,4.566325e-13,1.1303953e-14
2.1261024,4.593609e-13,1.1689225e-14
2.1279366,3.8808247e-13,1.15316455e-14
2.1297722,4.2112475e-13,1.11723764e-14
2.1316087,3.760741e-13,1.1205402e-14
2.133447,3.968203e-13,1.101595e-14
2.135286,3.6528652e-13,1.0481709e-14
2.1371264,3.7700184e-13,9.893744e-15
2.1389685,3.872629e-13,9.723123e-15
2.1408114,3.3957928e-13,9.372626e-15
2.1426558,3.840433e-13,9.063431e-15
2.1445014,3.7218555e-13,8.643592e-15
2.146348,3.6066422e-13,8.250591e-15
2.148196,3.4541486e-13,8.2059705e-15
2.1500454,3.237057e-13,8.432206e-15
2.151896,3.248059e-13,9.9720715e-15
2.1537476,2.8176268e-13,1.2072085e-14
